Itaxon_id	taxon_name	taxon_rank	taxon_clade	phylum	subphylum	class	subclass	order	suborder	superfamily	family	taxon_subfamily	tribe	taxon_genus	taxon_subgenus	pbdb_taxon_no	max_length	max_area	max_vol	extinct_max_length	extinct_max_area	extinct_max_vol	fad_int	lad_int	fad_age	lad_age	range_source	range_year	in_sepkoski	tiering	motility	feeding	ecospace	diet	calc_max_vol	extinct_calc_max_vol	extant	eco_ref	marine	brackish	freshwater	terrestrial
40694	Elaeacrinus	genus	Ambulacralia	Echinodermata		Blastoidea		Spiraculata						Elaeacrinus		30888	18.545	1080.4472	21227.186	18.545	1080.4472	21227.186	Emsian	Emsian	407.6	393.3	Sepkoski	2002	t						15968.35077	15968.35077	f		t		f	f
37946	Taeniaster	genus	Ambulacralia	Echinodermata	Asterozoa	Ophiuroidea		Oegophiurida	Lysophiurina		Protasteridae			Taeniaster		31543	41.89781469	5514.8362		41.89781469	5514.8362		Sandbian	Emsian	458.4	393.3	Sepkoski	2002	t	3	2	2	322		25014.51814	25014.51814	f		t		f	f
40683	Miospondylus	genus	Ambulacralia	Echinodermata	Asterozoa	Ophiuroidea		Oegophiurida	Zeugophiurina		Lapworthuridae			Miospondylus		31539	43.49304622	5942.7783		43.49304622	5942.7783		Emsian	Emsian	407.6	393.3	Sepkoski	2002	t	3	2	2	322		27685.26696	27685.26696	f		t		f	f
40669	Hystrigaster	genus	Ambulacralia	Echinodermata	Asterozoa	Asteroidea		Hemizonida			Helianthasteridae			Hystrigaster		31381	45.84	6601.4462		45.84	6601.4462		Emsian	Emsian	407.6	393.3	Sepkoski	2002	t	3	2	0			31931.02233	31931.02233	f		t		f	f
40657	Follicrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Cladida						Follicrinus		32171	49.52	1925.9773	29916.8467	49.52	1925.9773	29916.8467	Emsian	Emsian	407.6	393.3	Sepkoski	2002	t	2	4	1	241		37842.88363	37842.88363	f		t		f	f
40687	Palasteriscus	genus	Ambulacralia	Echinodermata	Asterozoa	Asteroidea		Platyasterida			Palasteriscidae			Palasteriscus		31344	64.05737579	12891.046		64.05737579	12891.046		Emsian	Emsian	407.6	393.3	Sepkoski	2002	t	3	2	5	325		79201.9682	79201.9682	f		t		f	f
54419	Spyridiocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Diplobathrida						Spyridiocrinus		31669	72.86			72.86			Pragian	Emsian	410.8	393.3	Sepkoski	2002	t	2	4	1	241		120052.5777	120052.5777	f		t		f	f
40676	Pradocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Pradocrinus		31833	75.71	4501.9055	104984.4361	75.71	4501.9055	104984.4361	Emsian	Emsian	407.6	393.3	Sepkoski	2002	t	2	4	1	241		134645.239	134645.239	f		t		f	f
40682	Mastigophiura	genus	Ambulacralia	Echinodermata	Asterozoa	Ophiuroidea		Oegophiurida	Lysophiurina		Protasteridae			Mastigophiura		31538	91.94	26555.77		91.94	26555.77		Emsian	Emsian	407.6	393.3	Sepkoski	2002	t	3	2	2	322		211241.8067	211241.8067	f		t		f	f
40670	Palaeosolaster	genus	Ambulacralia	Echinodermata	Asterozoa	Asteroidea		Hemizonida			Palasterinidae			Palaeosolaster		31385	145.7484088	66735.5919		145.7484088	66735.5919		Emsian	Emsian	407.6	393.3	Sepkoski	2002	t	3	2	0			737911.2836	737911.2836	f		t		f	f
40456	Gastrocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Cladida						Gastrocrinus		32175	135	14313.8815	262039.4578	135	14313.8815	262039.4578	Emsian	Emsian	407.6	393.3	Sepkoski	2002	t	2	4	1	241		758803.0054	758803.0054	f		t		f	f
44376	Parisangulocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Cladida						Parisangulocrinus		32313	7.1	39.5919	163.6466	7.1	39.5919	163.6466	Lochkovian	Pragian	419.2	407.6	Sepkoski	2002	t	2	4	1	241		113.804806	113.804806	f		t		f	f
54424	Paranacystis	genus	Ambulacralia	Echinodermata		Stylophora		Mitrata						Paranacystis		31209	3.660377358	42.0922	141.4192	3.660377358	42.0922	141.4192	Pragian	Pragian	410.8	407.6	Sepkoski	2002	t	3	3	1	331		158.4766044	158.4766044	f		t		f	f
58647	Crepidosoma	genus	Ambulacralia	Echinodermata	Asterozoa	Ophiuroidea		Oegophiurida			Encrinasteridae	Encrinasterinae		Crepidosoma		31528	10.14156646	323.1171		10.14156646	323.1171		Sheinwoodian	Pragian	433.4	407.6	Sepkoski	2002	t	3	2	2	322		531.6887645	531.6887645	f		t		f	f
46200	Carpocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Carpocrinus		31724	14.15333333	127.1671	969.8608	14.15333333	127.1671	969.8608	Rhuddanian	Pragian	443.4	407.6	Sepkoski	2002	t	2	4	1	241		895.0686714	895.0686714	f		t		f	f
54423	Australocystis	genus	Ambulacralia	Echinodermata		Stylophora		Mitrata						Australocystis		31189	6.777777778	144.3193	909.2118	6.777777778	144.3193	909.2118	Pragian	Pragian	410.8	407.6	Sepkoski	2002	t	3	3	1	331		959.1463119	959.1463119	f		t		f	f
44390	Rutroclypeus	genus	Ambulacralia	Echinodermata		Homoiostelea		Soluta						Rutroclypeus		31150	14.82647059	690.5982		14.82647059	690.5982		Lochkovian	Pragian	419.2	407.6	Sepkoski	2002	t	2	5	1	251		1490.776244	1490.776244	f		t		f	f
54573	Basslerocystis	genus	Ambulacralia	Echinodermata		Stylophora		Mitrata						Basslerocystis		31192	14.42857143	654.0283	9221.799	14.42857143	654.0283	9221.799	Pragian	Pragian	410.8	407.6	Sepkoski	2002	t	3	3	1	331		8726.240423	8726.240423	f		t		f	f
58873	Icthyocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Flexibilia	Sagenocrinida						Icthyocrinus			31.57	782.7788	13315.0671	31.57	782.7788	13315.0671	Sheinwoodian	Pragian	433.4	407.6	Sepkoski	2002	t	2	4	1	241		9851.276556	9851.276556	f		t		f	f
54574	Belocrinus	genus	Ambulacralia	Echinodermata		Blastoidea		Spiraculata						Belocrinus		30873	21.29	1423.9712	15359.9023	21.29	1423.9712	15359.9023	Pragian	Pragian	410.8	407.6	Sepkoski	2002	t						23656.09187	23656.09187	f		t		f	f
47667	Technocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Technocrinus		31859	45.32	979.5536	17971.5437	45.32	979.5536	17971.5437	Gorstian	Pragian	427.4	407.6	Sepkoski	2002	t	2	4	1	241		29034.27463	29034.27463	f		t		f	f
54516	Beyrichocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Beyrichocrinus		31708	89.38	5937.4219	334791.4314	89.38	5937.4219	334791.4314	Pragian	Pragian	410.8	407.6	Sepkoski	2002	t	2	4	1	241		221159.2556	221159.2556	f		t		f	f
47661	Cordylocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Cordylocrinus		31737	6.736666667	14.5325	26.6107	6.736666667	14.5325	26.6107	Gorstian	Lochkovian	427.4	410.8	Sepkoski	2002	t	2	4	1	241		97.26513558	97.26513558	f		t		f	f
44379	Sphaerotocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Diplobathrida						Sphaerotocrinus		31668	8.8925			8.8925			Lochkovian	Lochkovian	419.2	410.8	Sepkoski	2002	t	2	4	1	241		223.0713641	223.0713641	f		t		f	f
37952	Protaxocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Flexibilia	Taxocrinida						Protaxocrinus		32468	9.195	62.2875	358.153	9.195	62.2875	358.153	Sandbian	Lochkovian	458.4	410.8	Sepkoski	2002	t	2	4	1	241		246.533998	246.533998	f		t		f	f
44466	Ambicocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Diplobathrida						Ambicocrinus		31596	10.45333333	73.8355	442.685	10.45333333	73.8355	442.685	Lochkovian	Lochkovian	419.2	410.8	Sepkoski	2002	t	2	4	1	241		361.7500874	361.7500874	f		t		f	f
44374	Alsopocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Cladida						Alsopocrinus		32042	12.525	120.9965	992.1711	12.525	120.9965	992.1711	Lochkovian	Lochkovian	419.2	410.8	Sepkoski	2002	t	2	4	1	241		621.1028868	621.1028868	f		t		f	f
44468	Miracrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Flexibilia	Sagenocrinida						Miracrinus		32505	13.285	123.5909	975.9562	13.285	123.5909	975.9562	Lochkovian	Lochkovian	419.2	410.8	Sepkoski	2002	t	2	4	1	241		740.7127836	740.7127836	f		t		f	f
44467	Anomalocystites	genus	Ambulacralia	Echinodermata		Stylophora		Mitrata						Anomalocystites		31186	6.248333333	122.653	813.3258	6.248333333	122.653	813.3258	Lochkovian	Lochkovian	419.2	410.8	Sepkoski	2002	t	3	3	1	331		756.2350178	756.2350178	f		t		f	f
58660	Stribalocystites	genus	Ambulacralia	Echinodermata		Rhombifera								Stribalocystites		31004	7.94	198.0573	1691.4094	7.94	198.0573	1691.4094	Sheinwoodian	Lochkovian	433.4	410.8	Sepkoski	2002	t						1576.020095	1576.020095	f		t		f	f
53542	Sphaerocystites	genus	Ambulacralia	Echinodermata		Rhombifera								Sphaerocystites		31001	11.045	311.8563	3737.0778	11.045	311.8563	3737.0778	Pridolian	Lochkovian	423	410.8	Sepkoski	2002	t	2	6	1	261		4128.352323	4128.352323	f		t		f	f
53541	Lepocrinites	genus	Ambulacralia	Echinodermata		Rhombifera								Lepocrinites		30976	13.04	534.2014	5958.1267	13.04	534.2014	5958.1267	Pridolian	Lochkovian	423	410.8	Sepkoski	2002	t	2	6	1	261		6701.404295	6701.404295	f		t		f	f
37916	Neoarchaeocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Diplobathrida						Neoarchaeocrinus		31638	35.78	1005.4733	21523.8323	35.78	1005.4733	21523.8323	Sandbian	Lochkovian	458.4	410.8	Sepkoski	2002	t	2	4	1	241		14322.74516	14322.74516	f		t		f	f
58642	Marsupiocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Marsupiocrinus		31795	42.44776119	1392.7487	38789.0911	42.44776119	1392.7487	38789.0911	Sheinwoodian	Lochkovian	433.4	410.8	Sepkoski	2002	t	2	4	1	241		23872.63618	23872.63618	f		t		f	f
44384	Liomolgocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Liomolgocrinus		31786	51.82	2109.0394	61091.8421	51.82	2109.0394	61091.8421	Lochkovian	Lochkovian	419.2	410.8	Sepkoski	2002	t	2	4	1	241		43344.11827	43344.11827	f		t		f	f
59010	Pseudocrinites	genus	Ambulacralia	Echinodermata		Rhombifera								Pseudocrinites		30993	31.865	3168.8823	133747.9604	31.865	3168.8823	133747.9604	Sheinwoodian	Lochkovian	433.4	410.8	Sepkoski	2002	t	2	6	1	261		90839.81607	90839.81607	f		t		f	f
58645	Scyphocrinites	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Scyphocrinites		31844	118.5142857	11031.4167	669974.7048	118.5142857	11031.4167	669974.7048	Sheinwoodian	Lochkovian	433.4	410.8	Sepkoski	2002	t	2	4	1	241		514074.5832	514074.5832	f		t		f	f
58632	Cicerocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Disparida			Pisocrinoidea	Pisocrinidae			Cicerocrinus		31901	5.026666667	17.1604	49.7269	5.026666667	17.1604	49.7269	Sheinwoodian	Pridolian	433.4	419.2	Sepkoski	2002	t	2	4	1	241		40.53035108	40.53035108	f		t		f	f
53540	Jaekelocystis	genus	Ambulacralia	Echinodermata		Rhombifera								Jaekelocystis		30973	8.04875	203.5198	1390.7189	8.04875	203.5198	1390.7189	Pridolian	Pridolian	423	419.2	Sepkoski	2002	t						1639.828283	1639.828283	f		t		f	f
47768	Polydeltoideus	genus	Ambulacralia	Echinodermata		Blastoidea		Fissiculata						Polydeltoideus		30860	10.67	357.6669	2545.7933	10.67	357.6669	2545.7933	Gorstian	Pridolian	427.4	419.2	Sepkoski	2002	t	2	6	1	261		3309.541181	3309.541181	f		t		f	f
59002	Pycnosaccus	genus	Ambulacralia	Echinodermata		Crinoidea	Flexibilia	Sagenocrinida						Pycnosaccus		32522	22.64666667	301.1873	3400.0697	22.64666667	301.1873	3400.0697	Sheinwoodian	Pridolian	433.4	419.2	Sepkoski	2002	t	2	4	1	241		3649.026468	3649.026468	f		t		f	f
59012	Tetracystis	genus	Ambulacralia	Echinodermata		Rhombifera								Tetracystis		31007	10.785	365.4182	3127.9798	10.785	365.4182	3127.9798	Sheinwoodian	Pridolian	433.4	419.2	Sepkoski	2002	t	2	6	1	261		3851.174226	3851.174226	f		t		f	f
58993	Paramelocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Paramelocrinus		31816	23.97407407	199.3105	1406.4924	23.97407407	199.3105	1406.4924	Sheinwoodian	Pridolian	433.4	419.2	Sepkoski	2002	t	2	4	1	241		4326.46575	4326.46575	f		t		f	f
53537	Carolicrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Carolicrinus		31723	29.34285714	525.1156	7976.7562	29.34285714	525.1156	7976.7562	Pridolian	Pridolian	423	419.2	Sepkoski	2002	t	2	4	1	241		7915.990914	7915.990914	f		t		f	f
46373	Herpetocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Disparida							Herpetocrinus		31933	1.946666667	2.9763	3.092	1.946666667	2.9763	3.092	Rhuddanian	Ludfordian	443.4	423	Sepkoski	2002	t	2	4	1	241		2.377306669	2.377306669	f		t		f	f
46201	Clematocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Clematocrinus		31731	4.303333333	6.3879	8.0487	4.303333333	6.3879	8.0487	Rhuddanian	Ludfordian	443.4	423	Sepkoski	2002	t	2	4	1	241		25.4714963	25.4714963	f		t		f	f
47645	Gothocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Cladida						Gothocrinus		32182	5.346666667	19.9605	63.2526	5.346666667	19.9605	63.2526	Gorstian	Ludfordian	427.4	423	Sepkoski	2002	t	2	4	1	241		48.74292817	48.74292817	f		t		f	f
47646	Parastephanocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Cladida						Parastephanocrinus		32307	6.32	30.2952	123.2679	6.32	30.2952	123.2679	Gorstian	Ludfordian	427.4	423	Sepkoski	2002	t	2	4	1	241		80.36383622	80.36383622	f		t		f	f
58635	Zophocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Disparida							Zophocrinus		32012	7.4875	44.0315	133.4889	7.4875	44.0315	133.4889	Sheinwoodian	Ludfordian	433.4	423	Sepkoski	2002	t	2	4	1	241		133.4003137	133.4003137	f		t		f	f
34210	Arisaigaster	genus	Ambulacralia	Echinodermata	Asterozoa	Asteroidea		Pustulosida				Mesopalaeasterinae		Arisaigaster		31349	6.14266303	118.5395		6.14266303	118.5395		Katian	Ludfordian	453	423	Sepkoski	2002	t	3	2	0			136.3076091	136.3076091	f		t		f	f
47856	Lovenicystis	genus	Ambulacralia	Echinodermata		Rhombifera								Lovenicystis		30980	3.574166667	40.1328	135.7826	3.574166667	40.1328	135.7826	Gorstian	Ludfordian	427.4	423	Sepkoski	2002	t						153.5359299	153.5359299	f		t		f	f
58648	Coccaster	genus	Ambulacralia	Echinodermata	Asterozoa	Asteroidea		Pustulosida			Hudsonasteridae	Coccasterinae		Coccaster		31352	6.928821733	150.8234		6.928821733	150.8234		Sheinwoodian	Ludfordian	433.4	423	Sepkoski	2002	t	3	2	0			189.0210005	189.0210005	f		t		f	f
58653	Gnorimocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Flexibilia	Taxocrinida						Gnorimocrinus		32460	8.79	44.3444	189.8928	8.79	44.3444	189.8928	Sheinwoodian	Ludfordian	433.4	423	Sepkoski	2002	t	2	4	1	241		215.4720856	215.4720856	f		t		f	f
37664	Cremacrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Disparida							Cremacrinus		31906	8.905	62.2813	345.4537	8.905	62.2813	345.4537	Sandbian	Ludfordian	458.4	423	Sepkoski	2002	t	2	4	1	241		224.0101257	224.0101257	f		t		f	f
46036	Lyonicrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Lyonicrinus		31788	10.32666667	82.8087	563.651	10.32666667	82.8087	563.651	Rhuddanian	Ludfordian	443.4	423	Sepkoski	2002	t	2	4	1	241		348.802511	348.802511	f		t		f	f
58865	Allocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Allocrinus		31691	14.095	95.9785	554.7559	14.095	95.9785	554.7559	Sheinwoodian	Ludfordian	433.4	423	Sepkoski	2002	t	2	4	1	241		884.084921	884.084921	f		t		f	f
58654	Meristocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Flexibilia	Taxocrinida			Sagenocrinitidae			Meristocrinus		32462	14.8	145.1437	1208.2405	14.8	145.1437	1208.2405	Sheinwoodian	Ludfordian	433.4	423	Sepkoski	2002	t	2	4	1	241		1022.973026	1022.973026	f		t		f	f
58999	Hormocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Flexibilia	Sagenocrinida						Hormocrinus		32497	15	161.1048	1468.7387	15	161.1048	1468.7387	Sheinwoodian	Ludfordian	433.4	423	Sepkoski	2002	t	2	4	1	241		1064.859695	1064.859695	f		t		f	f
58650	Anisocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Flexibilia	Sagenocrinida						Anisocrinus		32478	15.74	194.5805	1430.1667	15.74	194.5805	1430.1667	Sheinwoodian	Ludfordian	433.4	423	Sepkoski	2002	t	2	4	1	241		1229.747716	1229.747716	f		t		f	f
37661	Calceocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Disparida							Calceocrinus		31891	16.51	214.0839	1353.0103	16.51	214.0839	1353.0103	Sandbian	Ludfordian	458.4	423	Sepkoski	2002	t	2	4	1	241		1418.495828	1418.495828	f		t		f	f
47648	Eudimerocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Diplobathrida						Eudimerocrinus		31619	17.24	163.0248	1308.5456	17.24	163.0248	1308.5456	Gorstian	Ludfordian	427.4	423	Sepkoski	2002	t	2	4	1	241		1614.37292	1614.37292	f		t		f	f
47668	Cleistocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Flexibilia	Sagenocrinida						Cleistocrinus		32487	17.7	119.5533	685.439	17.7	119.5533	685.439	Gorstian	Ludfordian	427.4	423	Sepkoski	2002	t	2	4	1	241		1746.599545	1746.599545	f		t		f	f
58854	Gazacrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Diplobathrida						Gazacrinus		31622	17.865	250.6663	1996.1392	17.865	250.6663	1996.1392	Sheinwoodian	Ludfordian	433.4	423	Sepkoski	2002	t	2	4	1	241		1795.729165	1795.729165	f		t		f	f
47772	Rhopalocoma	genus	Ambulacralia	Echinodermata	Asterozoa	Somasteroidea		Eopentaroida			Rhopalocomidae			Rhopalocoma		31520	15.90196259	794.4221		15.90196259	794.4221		Gorstian	Ludfordian	427.4	423	Sepkoski	2002	t						1802.921081	1802.921081	f		t		f	f
34449	Stephanocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Coronata						Stephanocrinus		31104	18.145	258.5853	1751.9154	18.145	258.5853	1751.9154	Katian	Ludfordian	453	423	Sepkoski	2002	t						1881.190108	1881.190108	f		t		f	f
58623	Enallocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Cladida						Enallocrinus		32150	19.31428571	157.5451	1090.8123	19.31428571	157.5451	1090.8123	Sheinwoodian	Ludfordian	433.4	423	Sepkoski	2002	t	2	4	1	241		2267.339756	2267.339756	f		t		f	f
58852	Cyphocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Diplobathrida						Cyphocrinus		31612	19.75333333			19.75333333			Sheinwoodian	Ludfordian	433.4	423	Sepkoski	2002	t	2	4	1	241		2424.938024	2424.938024	f		t		f	f
58850	Thalamocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Cladida						Thalamocrinus		32421	20.67	335.5605	2442.8804	20.67	335.5605	2442.8804	Sheinwoodian	Ludfordian	433.4	423	Sepkoski	2002	t	2	4	1	241		2777.133144	2777.133144	f		t		f	f
47763	Elpidocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Diplobathrida						Elpidocrinus		31617	22.885	411.3313	6197.391	22.885	411.3313	6197.391	Gorstian	Ludfordian	427.4	423	Sepkoski	2002	t	2	4	1	241		3765.041554	3765.041554	f		t		f	f
58657	Hallicystis	genus	Ambulacralia	Echinodermata		Rhombifera								Hallicystis		30967	11.14	389.8704	3462.0491	11.14	389.8704	3462.0491	Sheinwoodian	Ludfordian	433.4	423	Sepkoski	2002	t	2	6	1	261		4232.806815	4232.806815	f		t		f	f
58870	Stiptocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Stiptocrinus		31851	24.24666667	447.3903	7007.1263	24.24666667	447.3903	7007.1263	Sheinwoodian	Ludfordian	433.4	423	Sepkoski	2002	t	2	4	1	241		4475.205393	4475.205393	f		t		f	f
47663	Desmidocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Desmidocrinus		31747	25.13333333	330.8369	3696.5513	25.13333333	330.8369	3696.5513	Gorstian	Ludfordian	427.4	423	Sepkoski	2002	t	2	4	1	241		4982.478618	4982.478618	f		t		f	f
47647	Syndetocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Cladida						Syndetocrinus		32410	27.49	540.8444	9032.1018	27.49	540.8444	9032.1018	Gorstian	Ludfordian	427.4	423	Sepkoski	2002	t	2	4	1	241		6513.522677	6513.522677	f		t		f	f
37680	Isorophus	genus	Ambulacralia	Echinodermata		Edrioasteroidea		Isorophida			Agelacrinitidae			Isorophus		30777	25.6987226	2074.7843		25.6987226	2074.7843		Sandbian	Ludfordian	458.4	423	Sepkoski	2002	t	3	6	1	361		6635.91072	6635.91072	f		t		f	f
46887	Caryocrinites	genus	Ambulacralia	Echinodermata		Rhombifera								Caryocrinites		30947	14.59	668.7449	10824.7501	14.59	668.7449	10824.7501	Darriwilian	Ludfordian	467.3	423	Sepkoski	2002	t	2	6	1	261		9299.863511	9299.863511	f		t		f	f
47771	Bdellacoma	genus	Ambulacralia	Echinodermata	Asterozoa	Ophiuroidea		Stenurida	Proturina		Bdellacomidae			Bdellacoma		31512	30.18972017	2863.3079		30.18972017	2863.3079		Gorstian	Ludfordian	427.4	423	Sepkoski	2002	t	3	2	0			10275.24702	10275.24702	f		t		f	f
58656	Coelocystis	genus	Ambulacralia	Echinodermata		Rhombifera								Coelocystis		30952	15.26875	720.7221	14438.466	15.26875	720.7221	14438.466	Sheinwoodian	Ludfordian	433.4	423	Sepkoski	2002	t	2	6	1	261		10619.22103	10619.22103	f		t		f	f
58997	Calpiocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Flexibilia	Sagenocrinida						Calpiocrinus		32483	33.17333333	864.3072	16633.111	33.17333333	864.3072	16633.111	Sheinwoodian	Ludfordian	433.4	423	Sepkoski	2002	t	2	4	1	241		11423.86604	11423.86604	f		t		f	f
37940	Glyptocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Glyptocrinus		31771	34.235	920.5143	9220.485	34.235	920.5143	9220.485	Sandbian	Ludfordian	458.4	423	Sepkoski	2002	t	2	4	1	241		12552.05844	12552.05844	f		t		f	f
58988	Crotalocrinites	genus	Ambulacralia	Echinodermata		Crinoidea		Cladida						Crotalocrinites		32120	34.65	234.2473	2412.747	34.65	234.2473	2412.747	Sheinwoodian	Ludfordian	433.4	423	Sepkoski	2002	t	2	4	1	241		13012.46076	13012.46076	f		t		f	f
46019	Lampterocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Diplobathrida						Lampterocrinus		31630	35.62	996.5009	16774.4324	35.62	996.5009	16774.4324	Rhuddanian	Ludfordian	443.4	423	Sepkoski	2002	t	2	4	1	241		14132.11544	14132.11544	f		t		f	f
58641	Clonocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Clonocrinus		31732	42.41	1412.6235	25568.4853	42.41	1412.6235	25568.4853	Sheinwoodian	Ludfordian	433.4	423	Sepkoski	2002	t	2	4	1	241		23809.20174	23809.20174	f		t		f	f
58872	Asaphocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Flexibilia	Sagenocrinida						Asaphocrinus		32481	44.95	1078.8795	21980.371	44.95	1078.8795	21980.371	Sheinwoodian	Ludfordian	433.4	423	Sepkoski	2002	t	2	4	1	241		28331.34986	28331.34986	f		t		f	f
58994	Periechocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Periechocrinus		31819	63.84	3200.926	79212.2495	63.84	3200.926	79212.2495	Sheinwoodian	Ludfordian	433.4	423	Sepkoski	2002	t	2	4	1	241		80868.15696	80868.15696	f		t		f	f
58875	Sagenocrinites	genus	Ambulacralia	Echinodermata		Crinoidea	Flexibilia	Sagenocrinida						Sagenocrinites		32524	64.57142857	3274.6936	99644.2481	64.57142857	3274.6936	99644.2481	Sheinwoodian	Ludfordian	433.4	423	Sepkoski	2002	t	2	4	1	241		83669.81581	83669.81581	f		t		f	f
46026	Homocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Disparida							Homocrinus		31936	1.53125	1.8415	0.8072	1.53125	1.8415	0.8072	Rhuddanian	Homerian	443.4	427.4	Sepkoski	2002	t	2	4	1	241		1.159923261	1.159923261	f		t		f	f
58860	Crinobrachiatus	genus	Ambulacralia	Echinodermata		Crinoidea	Disparida							Crinobrachiatus		31907	2.2	3.8013	4.7643	2.2	3.8013	4.7643	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	4	1	241		3.427107771	3.427107771	f		t		f	f
37939	Eopatelliocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Eopatelliocrinus		31759	5.083333333	20.2949	55.5629	5.083333333	20.2949	55.5629	Sandbian	Homerian	458.4	427.4	Sepkoski	2002	t	2	4	1	241		41.91171279	41.91171279	f		t		f	f
58621	Cyliocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Cladida						Cyliocrinus		32128	5.476666667	17.5639	47.8128	5.476666667	17.5639	47.8128	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	4	1	241		52.37247186	52.37247186	f		t		f	f
58874	Mysticocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Flexibilia	Sagenocrinida						Mysticocrinus		32506	6.65	30.8804	121.7202	6.65	30.8804	121.7202	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	4	1	241		93.57185596	93.57185596	f		t		f	f
37407	Stephanoblastus	genus	Ambulacralia	Echinodermata		Crinoidea		Coronata						Stephanoblastus		31103	7.558	44.8646	147.3353	7.558	44.8646	147.3353	Sandbian	Homerian	458.4	427.4	Sepkoski	2002	t						137.1907469	137.1907469	f		t		f	f
33997	Leptocystis	genus	Ambulacralia	Echinodermata		Rhombifera								Leptocystis		30977	4.013333333	50.6011	244.5722	4.013333333	50.6011	244.5722	Floian	Homerian	477.7	427.4	Sepkoski	2002	t						215.3034211	215.3034211	f		t		f	f
58851	Thyridocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Cladida						Thyridocrinus		32425	9.4575	59.9803	322.894	9.4575	59.9803	322.894	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	4	1	241		268.1785003	268.1785003	f		t		f	f
